game_id,season_year,offense_lineup_id,core,player_a,player_b,defense_lineup_a,defense_lineup_b,strict_rim_access_y_a,strict_rim_access_n_a,strict_rim_access_y_b,strict_rim_access_n_b,broad_rim_access_y_a,broad_rim_access_n_a,broad_rim_access_y_b,broad_rim_access_n_b,recorded_rim_attempt_y_a,recorded_rim_attempt_n_a,recorded_rim_attempt_y_b,recorded_rim_attempt_n_b,restricted_area_foul_y_a,restricted_area_foul_n_a,restricted_area_foul_y_b,restricted_area_foul_n_b,rim_fg_pct_y_a,rim_fg_pct_n_a,rim_fg_pct_y_b,rim_fg_pct_n_b
22200114,2022,203920-1627783-1629018-1630625-1631132,1626196-1628380-1628966-1629641,203926,1631103,203926-1626196-1628380-1628966-1629641,1626196-1628380-1628966-1629641-1631103,1.0,8.0,2.0,7.0,1.0,8.0,2.0,7.0,1.0,8.0,2.0,7.0,0.0,8.0,0.0,7.0,0.0,1.0,1.0,2.0
22200114,2022,203926-1626196-1627751-1628380-1631103,203920-1627783-1630173-1630625,1628449,1629018,203920-1627783-1628449-1630173-1630625,203920-1627783-1629018-1630173-1630625,0.0,6.0,3.0,6.0,0.0,6.0,3.0,6.0,0.0,6.0,3.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,2.0,3.0
22200115,2022,200752-203482-203903-1627736-1629012,203501-1628467-1629029-1630182,203939,1626174,203501-203939-1628467-1629029-1630182,203501-1626174-1628467-1629029-1630182,0.0,1.0,1.0,8.0,0.0,1.0,1.0,8.0,0.0,1.0,1.0,8.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0
22200115,2022,203501-1626174-1628467-1629029-1630182,200752-203482-1627736-1629012,203903,1629659,200752-203482-203903-1627736-1629012,200752-203482-1627736-1629012-1629659,2.0,9.0,2.0,6.0,3.0,9.0,2.0,6.0,2.0,9.0,2.0,6.0,0.0,9.0,0.0,6.0,1.0,2.0,1.0,2.0
22200116,2022,1626145-1629630-1629634-1629723-1631223,1626159-1628404-1629642-1630553,1629014,1629234,1626159-1628404-1629014-1629642-1630553,1626159-1628404-1629234-1629642-1630553,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0
22200116,2022,1626159-1628404-1629014-1629234-1630553,1628415-1629630-1629634-1631223,1626145,1630217,1626145-1628415-1629630-1629634-1631223,1628415-1629630-1629634-1630217-1631223,0.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0
22200116,2022,1626159-1629234-1629642-1630553-1631101,1626145-1629634-1629723-1630217,1630583,1631223,1626145-1629634-1629723-1630217-1630583,1626145-1629634-1629723-1630217-1631223,3.0,6.0,0.0,5.0,3.0,6.0,0.0,5.0,3.0,6.0,0.0,5.0,1.0,6.0,0.0,5.0,1.0,3.0,0.0,0.0
22200116,2022,1628415-1629630-1629634-1629723-1631223,1628404-1629014-1630553-1631101,1626159,1629234,1626159-1628404-1629014-1630553-1631101,1628404-1629014-1629234-1630553-1631101,0.0,2.0,1.0,4.0,0.0,2.0,1.0,4.0,0.0,2.0,1.0,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0
22200116,2022,203924-203994-1628404-1629014-1631101,203500-1628415-1629630-1631223,1626145,1630217,203500-1626145-1628415-1629630-1631223,203500-1628415-1629630-1630217-1631223,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0
22200116,2022,203924-203994-1628404-1629014-1631101,203500-1628415-1629630-1630217,1630583,1631223,203500-1628415-1629630-1630217-1630583,203500-1628415-1629630-1630217-1631223,4.0,10.0,1.0,2.0,4.0,10.0,2.0,2.0,3.0,10.0,1.0,2.0,1.0,10.0,0.0,2.0,1.0,3.0,0.0,1.0
22200117,2022,201566-203076-1628972-1630346-1630559,203468-1626204-1630230-1630530,1628984,1629627,203468-1626204-1628984-1630230-1630530,203468-1626204-1629627-1630230-1630530,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
22200117,2022,202685-203468-1629627-1630230-1630530,201566-203076-1628972-1629022,2544,1630559,2544-201566-203076-1628972-1629022,201566-203076-1628972-1629022-1630559,4.0,15.0,0.0,2.0,4.0,15.0,0.0,2.0,4.0,15.0,0.0,2.0,0.0,15.0,0.0,2.0,2.0,4.0,0.0,0.0
22200117,2022,203468-1626204-1630530-1630631-1630700,2544-1629117-1630346-1630559,1628972,1629022,2544-1628972-1629117-1630346-1630559,2544-1629022-1629117-1630346-1630559,0.0,1.0,4.0,9.0,0.0,1.0,5.0,9.0,0.0,1.0,4.0,9.0,0.0,1.0,0.0,9.0,0.0,0.0,3.0,4.0
22200117,2022,2544-1629022-1629117-1630346-1630559,203468-1626204-1630530-1630631,1628984,1630700,203468-1626204-1628984-1630530-1630631,203468-1626204-1630530-1630631-1630700,1.0,5.0,2.0,6.0,1.0,5.0,2.0,6.0,0.0,5.0,1.0,6.0,1.0,5.0,1.0,6.0,0.0,0.0,1.0,1.0
22200117,2022,2544-201566-1629117-1630346-1630559,1626204-1628984-1630530-1630631,1629627,1630230,1626204-1628984-1629627-1630530-1630631,1626204-1628984-1630230-1630530-1630631,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
22200117,2022,2544-201566-1629117-1630346-1630559,1626204-1628984-1629627-1630631,1630530,1630700,1626204-1628984-1629627-1630530-1630631,1626204-1628984-1629627-1630631-1630700,0.0,1.0,2.0,11.0,0.0,1.0,2.0,11.0,0.0,1.0,2.0,11.0,0.0,1.0,0.0,11.0,0.0,0.0,2.0,2.0
22200117,2022,2544-201566-203076-1628972-1629022,203468-1629627-1630230-1630530,202685,1626204,202685-203468-1629627-1630230-1630530,203468-1626204-1629627-1630230-1630530,6.0,13.0,1.0,7.0,6.0,13.0,1.0,7.0,6.0,13.0,1.0,7.0,0.0,13.0,0.0,7.0,5.0,6.0,1.0,1.0
22200117,2022,2544-201566-203076-1628972-1629022,202685-203468-1630230-1630530,1629627,1629637,202685-203468-1629627-1630230-1630530,202685-203468-1629637-1630230-1630530,6.0,13.0,1.0,2.0,6.0,13.0,1.0,2.0,6.0,13.0,1.0,2.0,0.0,13.0,0.0,2.0,5.0,6.0,1.0,1.0
22200118,2022,1628976-1630284-1630532-1630591-1631094,201939-202691-203952-1629673,203110,1626172,201939-202691-203110-203952-1629673,201939-202691-203952-1626172-1629673,3.0,6.0,1.0,10.0,3.0,6.0,1.0,10.0,3.0,6.0,1.0,10.0,1.0,6.0,0.0,10.0,3.0,3.0,1.0,1.0
22200118,2022,1629626-1629643-1630181-1630284-1631094,203210-1626172-1629673-1630541,201939,1629660,201939-203210-1626172-1629673-1630541,203210-1626172-1629660-1629673-1630541,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
22200118,2022,1629643-1630181-1630284-1630591-1631216,201939-203110-203210-1629673,202691,1630541,201939-202691-203110-203210-1629673,201939-203110-203210-1629673-1630541,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0
22200118,2022,201939-202691-203110-1630164-1630541,1628964-1628976-1630532-1630591,1629643,1631094,1628964-1628976-1629643-1630532-1630591,1628964-1628976-1630532-1630591-1631094,1.0,4.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0
22200118,2022,201939-202691-203110-203952-1626172,1628976-1630532-1630591-1631094,1629626,1629643,1628976-1629626-1630532-1630591-1631094,1628976-1629643-1630532-1630591-1631094,1.0,8.0,1.0,7.0,1.0,8.0,1.0,7.0,1.0,8.0,1.0,7.0,0.0,8.0,0.0,7.0,1.0,1.0,0.0,1.0
22200118,2022,201939-202691-203110-203952-1626172,1628976-1630532-1630591-1631094,1629626,1630181,1628976-1629626-1630532-1630591-1631094,1628976-1630181-1630532-1630591-1631094,1.0,8.0,1.0,2.0,1.0,8.0,1.0,2.0,1.0,8.0,1.0,2.0,0.0,8.0,1.0,2.0,1.0,1.0,1.0,1.0
22200118,2022,201939-202691-203110-203952-1626172,1628976-1630532-1630591-1631094,1629643,1630181,1628976-1629643-1630532-1630591-1631094,1628976-1630181-1630532-1630591-1631094,1.0,7.0,1.0,2.0,1.0,7.0,1.0,2.0,1.0,7.0,1.0,2.0,0.0,7.0,1.0,2.0,0.0,1.0,1.0,1.0
22200118,2022,201939-202691-203110-203952-1626172,1628976-1629643-1630532-1630591,1630284,1631094,1628976-1629643-1630284-1630532-1630591,1628976-1629643-1630532-1630591-1631094,2.0,4.0,1.0,7.0,2.0,4.0,1.0,7.0,2.0,4.0,1.0,7.0,0.0,4.0,0.0,7.0,1.0,2.0,0.0,1.0
22200118,2022,201939-202691-203110-203952-1629673,1628976-1630532-1630591-1631094,1628964,1630284,1628964-1628976-1630532-1630591-1631094,1628976-1630284-1630532-1630591-1631094,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,1.0
22200118,2022,201939-202691-203210-1629660-1629673,1629643-1630181-1630284-1631094,1628964,1629626,1628964-1629643-1630181-1630284-1631094,1629626-1629643-1630181-1630284-1631094,0.0,2.0,2.0,6.0,0.0,2.0,2.0,6.0,0.0,2.0,2.0,6.0,0.0,2.0,0.0,6.0,0.0,0.0,1.0,2.0
22200118,2022,201939-203210-1629673-1630164-1630541,1628976-1629643-1630284-1630532,1630181,1630591,1628976-1629643-1630181-1630284-1630532,1628976-1629643-1630284-1630532-1630591,1.0,6.0,0.0,1.0,1.0,6.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0
22200119,2022,1628983-1629026-1629647-1629652-1630197,201145-1628432-1629008-1630192,1627750,1628971,201145-1627750-1628432-1629008-1630192,201145-1628432-1628971-1629008-1630192,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
22200119,2022,1628983-1629026-1629647-1630544-1631114,201145-1629008-1630192-1631128,1627750,1628971,201145-1627750-1629008-1630192-1631128,201145-1628971-1629008-1630192-1631128,0.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
22200119,2022,1628983-1629026-1630197-1630581-1631172,201145-203932-1628971-1629008,1627750,1631128,201145-203932-1627750-1628971-1629008,201145-203932-1628971-1629008-1631128,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0
22200119,2022,1628983-1629026-1630526-1630581-1631114,203484-203932-203999-1628971,1627750,1631128,203484-203932-203999-1627750-1628971,203484-203932-203999-1628971-1631128,0.0,2.0,1.0,4.0,0.0,2.0,1.0,4.0,0.0,2.0,1.0,4.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,1.0
22200119,2022,1628983-1629026-1630526-1630581-1631172,203484-203999-1628971-1631128,201145,203932,201145-203484-203999-1628971-1631128,203484-203932-203999-1628971-1631128,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0
22200119,2022,201145-1627750-1628432-1629008-1630192,1628983-1629026-1629647-1631114,1629652,1630544,1628983-1629026-1629647-1629652-1631114,1628983-1629026-1629647-1630544-1631114,0.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
22200119,2022,201145-203932-1627750-1628971-1629008,1628983-1629026-1630197-1630581,1629652,1631172,1628983-1629026-1629652-1630197-1630581,1628983-1629026-1630197-1630581-1631172,1.0,7.0,0.0,3.0,1.0,7.0,0.0,3.0,1.0,7.0,0.0,3.0,1.0,7.0,0.0,3.0,1.0,1.0,0.0,0.0
22200119,2022,203484-203932-203999-1628971-1631128,1628983-1629026-1630526-1630581,1631114,1631172,1628983-1629026-1630526-1630581-1631114,1628983-1629026-1630526-1630581-1631172,0.0,4.0,1.0,2.0,0.0,4.0,1.0,2.0,0.0,4.0,1.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0
22200120,2022,202711-203457-1628995-1630180-1630595,1628386-1629731-1630171-1630596,203526,1627747,203526-1628386-1629731-1630171-1630596,1627747-1628386-1629731-1630171-1630596,1.0,2.0,0.0,4.0,1.0,2.0,0.0,4.0,1.0,2.0,0.0,4.0,0.0,2.0,0.0,4.0,1.0,1.0,0.0,0.0
22200120,2022,203526-1626224-1627747-1628386-1629731,203457-1630165-1630587-1630595,1628977,1630180,203457-1628977-1630165-1630587-1630595,203457-1630165-1630180-1630587-1630595,2.0,4.0,1.0,5.0,2.0,4.0,1.0,5.0,2.0,4.0,1.0,5.0,0.0,4.0,0.0,5.0,2.0,2.0,1.0,1.0
22200121,2022,1626167-1627741-1629052-1629614-1630169,200768-203473-1629622-1629639,1628997,1629312,200768-203473-1628997-1629622-1629639,200768-203473-1629312-1629622-1629639,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0
22200121,2022,200768-1628389-1628997-1629622-1629639,1626167-1627741-1630169-1630188,1630537,1631097,1626167-1627741-1630169-1630188-1630537,1626167-1627741-1630169-1630188-1631097,1.0,9.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0
22200121,2022,200768-203473-1629312-1629622-1629639,1626167-1627741-1629052-1630169,1629614,1631097,1626167-1627741-1629052-1629614-1630169,1626167-1627741-1629052-1630169-1631097,1.0,5.0,2.0,13.0,1.0,5.0,2.0,13.0,1.0,5.0,2.0,13.0,0.0,5.0,0.0,13.0,0.0,1.0,2.0,2.0
22200121,2022,200768-203473-1629312-1629622-1629639,1627741-1629052-1630169-1631097,1626167,1630543,1626167-1627741-1629052-1630169-1631097,1627741-1629052-1630169-1630543-1631097,2.0,13.0,1.0,1.0,2.0,13.0,1.0,1.0,2.0,13.0,0.0,1.0,0.0,13.0,1.0,1.0,2.0,2.0,0.0,0.0
22200121,2022,203473-1629130-1629216-1629622-1629639,204456-1627741-1630543-1631097,1629614,1630169,204456-1627741-1629614-1630543-1631097,204456-1627741-1630169-1630543-1631097,1.0,6.0,0.0,3.0,1.0,6.0,0.0,3.0,0.0,6.0,0.0,3.0,1.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0
22200121,2022,204456-1626167-1627741-1629614-1631097,200768-203473-1628997-1629130,1629216,1629639,200768-203473-1628997-1629130-1629216,200768-203473-1628997-1629130-1629639,1.0,4.0,0.0,1.0,2.0,4.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0
22200122,2022,1626149-1627777-1629003-1629680-1630194,203944-1628392-1629628-1629629,1628973,1630193,203944-1628392-1628973-1629628-1629629,203944-1628392-1629628-1629629-1630193,1.0,12.0,0.0,2.0,1.0,12.0,0.0,2.0,1.0,12.0,0.0,2.0,0.0,12.0,0.0,2.0,0.0,1.0,0.0,0.0
22200122,2022,200782-202699-1626149-1629003-1630178,1628973-1629011-1629628-1629629,203095,203944,203095-1628973-1629011-1629628-1629629,203944-1628973-1629011-1629628-1629629,1.0,2.0,0.0,7.0,1.0,2.0,1.0,7.0,1.0,2.0,0.0,7.0,0.0,2.0,0.0,7.0,0.0,1.0,0.0,0.0
22200122,2022,200782-202699-1626149-1629003-1630178,203944-1628973-1629628-1630193,1628392,1629011,203944-1628392-1628973-1629628-1630193,203944-1628973-1629011-1629628-1630193,0.0,4.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
22200122,2022,200782-202699-1626149-1629003-1630178,203944-1628973-1629011-1629628,1629629,1630193,203944-1628973-1629011-1629628-1629629,203944-1628973-1629011-1629628-1630193,0.0,7.0,0.0,2.0,1.0,7.0,0.0,2.0,0.0,7.0,0.0,2.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0
22200122,2022,201565-203095-1628392-1630167-1630193,1627777-1627788-1629003-1629680,1630178,1630194,1627777-1627788-1629003-1629680-1630178,1627777-1627788-1629003-1629680-1630194,1.0,7.0,1.0,4.0,1.0,7.0,1.0,4.0,1.0,7.0,1.0,4.0,0.0,7.0,0.0,4.0,0.0,1.0,1.0,1.0
22200122,2022,202699-1626149-1629003-1629680-1630178,1628973-1629011-1629628-1629629,203095,203944,203095-1628973-1629011-1629628-1629629,203944-1628973-1629011-1629628-1629629,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0
22200122,2022,202699-1626149-1629003-1629680-1630178,203095-1628973-1629011-1629628,1629629,1630167,203095-1628973-1629011-1629628-1629629,203095-1628973-1629011-1629628-1630167,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
22200122,2022,203095-1628973-1629011-1629628-1629629,202699-1626149-1629003-1630178,200782,1629680,200782-202699-1626149-1629003-1630178,202699-1626149-1629003-1629680-1630178,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
22200122,2022,203944-1628973-1629011-1629628-1629629,202699-1626149-1629003-1630178,200782,1629680,200782-202699-1626149-1629003-1630178,202699-1626149-1629003-1629680-1630178,2.0,6.0,0.0,2.0,2.0,6.0,0.0,2.0,2.0,6.0,0.0,2.0,0.0,6.0,0.0,2.0,2.0,2.0,0.0,0.0
22200122,2022,203944-1628973-1629011-1629628-1629656,200782-202699-1626149-1630178,1629001,1629003,200782-202699-1626149-1629001-1630178,200782-202699-1626149-1629003-1630178,0.0,6.0,0.0,2.0,0.0,6.0,0.0,2.0,0.0,6.0,0.0,2.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
22200123,2022,201142-1626220-1628410-1629651-1630560,203078-203115-204001-1630166,1628398,1630264,203078-203115-204001-1628398-1630166,203078-203115-204001-1630166-1630264,3.0,13.0,0.0,4.0,3.0,13.0,0.0,4.0,2.0,13.0,0.0,4.0,1.0,13.0,0.0,4.0,2.0,2.0,0.0,0.0
22200123,2022,201142-201988-203925-1629139-1630560,203115-1628420-1629655-1630166,203078,1629060,203078-203115-1628420-1629655-1630166,203115-1628420-1629060-1629655-1630166,1.0,3.0,2.0,8.0,1.0,3.0,2.0,8.0,1.0,3.0,2.0,8.0,0.0,3.0,0.0,8.0,0.0,1.0,2.0,2.0
22200123,2022,201988-203925-1626220-1629139-1630560,203078-203115-1629060-1630166,1629655,1630264,203078-203115-1629060-1629655-1630166,203078-203115-1629060-1630166-1630264,3.0,3.0,1.0,5.0,3.0,3.0,1.0,5.0,3.0,3.0,1.0,5.0,0.0,3.0,0.0,5.0,2.0,3.0,1.0,1.0
22200123,2022,203078-203115-204001-1630166-1630264,201142-1626220-1629651-1630560,203925,1628410,201142-203925-1626220-1629651-1630560,201142-1626220-1628410-1629651-1630560,3.0,6.0,0.0,2.0,4.0,6.0,0.0,2.0,3.0,6.0,0.0,2.0,0.0,6.0,0.0,2.0,3.0,3.0,0.0,0.0
22200123,2022,203115-1628420-1629060-1629655-1630166,201142-201988-1629139-1630560,202693,203925,201142-201988-202693-1629139-1630560,201142-201988-203925-1629139-1630560,0.0,2.0,2.0,10.0,0.0,2.0,2.0,10.0,0.0,2.0,1.0,10.0,0.0,2.0,1.0,10.0,0.0,0.0,1.0,1.0
22200124,2022,1627759-1627763-1628401-1629684-1630573,201609-201942-202696-1629750,1627936,1630245,201609-201942-202696-1627936-1629750,201609-201942-202696-1629750-1630245,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
22200124,2022,1627759-1627763-1628401-1629684-1630573,201609-201942-202696-1627936,1629750,1630172,201609-201942-202696-1627936-1629750,201609-201942-202696-1627936-1630172,0.0,2.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0
22200124,2022,1627759-1627763-1628436-1629684-1630573,201609-201942-1627936-1629750,202696,1627884,201609-201942-202696-1627936-1629750,201609-201942-1627884-1627936-1629750,1.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
22200124,2022,1627759-1627763-1628436-1629684-1630573,201609-201942-202696-1627936,1629750,1630172,201609-201942-202696-1627936-1629750,201609-201942-202696-1627936-1630172,1.0,3.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0
22200124,2022,1627763-1628369-1628436-1629684-1630573,201609-1627884-1627936-1629750,201942,203897,201609-201942-1627884-1627936-1629750,201609-203897-1627884-1627936-1629750,0.0,1.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0
22200124,2022,201143-203935-1627759-1628369-1628401,201942-202696-1630172-1630245,1627936,1629750,201942-202696-1627936-1630172-1630245,201942-202696-1629750-1630172-1630245,0.0,1.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0
22200124,2022,201143-203935-1627759-1628369-1628401,201942-202696-1630172-1630245,203897,1627936,201942-202696-203897-1630172-1630245,201942-202696-1627936-1630172-1630245,4.0,14.0,0.0,1.0,4.0,14.0,0.0,1.0,4.0,14.0,0.0,1.0,0.0,14.0,0.0,1.0,3.0,4.0,0.0,0.0
22200124,2022,201143-203935-1627759-1628369-1628401,201942-202696-1630172-1630245,203897,1629750,201942-202696-203897-1630172-1630245,201942-202696-1629750-1630172-1630245,4.0,14.0,0.0,5.0,4.0,14.0,0.0,5.0,4.0,14.0,0.0,5.0,0.0,14.0,0.0,5.0,3.0,4.0,0.0,0.0
22200124,2022,201143-203935-1627759-1628369-1628401,201942-202696-1627936-1630245,203897,1630172,201942-202696-203897-1627936-1630245,201942-202696-1627936-1630172-1630245,0.0,4.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
22200124,2022,201143-203935-1627759-1628369-1628401,201942-202696-203897-1630245,1627936,1630172,201942-202696-203897-1627936-1630245,201942-202696-203897-1630172-1630245,0.0,4.0,4.0,14.0,0.0,4.0,4.0,14.0,0.0,4.0,4.0,14.0,0.0,4.0,0.0,14.0,0.0,0.0,3.0,4.0
22200124,2022,201609-201942-202696-1627936-1629750,1627759-1627763-1628436-1629684,1628401,1630573,1627759-1627763-1628401-1628436-1629684,1627759-1627763-1628436-1629684-1630573,0.0,3.0,0.0,3.0,0.0,3.0,1.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
22200124,2022,201609-201942-202696-1627936-1629750,1627759-1627763-1628401-1629684,1628436,1630573,1627759-1627763-1628401-1628436-1629684,1627759-1627763-1628401-1629684-1630573,0.0,3.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
22200124,2022,201609-201942-202696-1627936-1629750,1627759-1627763-1629684-1630573,1628401,1628436,1627759-1627763-1628401-1629684-1630573,1627759-1627763-1628436-1629684-1630573,0.0,2.0,0.0,3.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0
22200124,2022,201609-201942-202696-1627936-1629750,1627759-1627763-1629684-1630573,201143,1628401,201143-1627759-1627763-1629684-1630573,1627759-1627763-1628401-1629684-1630573,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
22200124,2022,201609-201942-202696-1627936-1629750,1627759-1627763-1629684-1630573,201143,1628436,201143-1627759-1627763-1629684-1630573,1627759-1627763-1628436-1629684-1630573,0.0,1.0,0.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
22200124,2022,201609-201942-202696-1627936-1630172,1627759-1627763-1629684-1630573,1628401,1628436,1627759-1627763-1628401-1629684-1630573,1627759-1627763-1628436-1629684-1630573,0.0,3.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0
22200124,2022,201609-203897-1627884-1627936-1629750,1627763-1628369-1629684-1630573,1628401,1628436,1627763-1628369-1628401-1629684-1630573,1627763-1628369-1628436-1629684-1630573,1.0,10.0,0.0,4.0,1.0,10.0,0.0,4.0,1.0,10.0,0.0,4.0,0.0,10.0,0.0,4.0,1.0,1.0,0.0,0.0
22200124,2022,201942-202696-1627936-1629750-1630245,201143-203935-1627759-1629684,1627763,1628401,201143-203935-1627759-1627763-1629684,201143-203935-1627759-1628401-1629684,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
22200125,2022,1626145-1629634-1630217-1630583-1631223,1630177-1630208-1630547-1630550,1629023,1629667,1629023-1630177-1630208-1630547-1630550,1629667-1630177-1630208-1630547-1630550,0.0,5.0,1.0,1.0,0.0,5.0,1.0,1.0,0.0,5.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0
22200125,2022,1626162-1630177-1630208-1630547-1630550,1629630-1629634-1629723-1631223,1626145,1628415,1626145-1629630-1629634-1629723-1631223,1628415-1629630-1629634-1629723-1631223,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
22200125,2022,1626162-1630177-1630208-1630547-1630550,1629630-1629634-1629723-1631223,1626145,1630217,1626145-1629630-1629634-1629723-1631223,1629630-1629634-1629723-1630217-1631223,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
22200125,2022,1626162-1630177-1630208-1630547-1630550,1629630-1629634-1629723-1631223,1628415,1630217,1628415-1629630-1629634-1629723-1631223,1629630-1629634-1629723-1630217-1631223,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
