season_year,target_season,player_id,player_name,poss_season,prior_o,prior_d,m150_o,m150_d,m150,m500_o,m500_d,m500,m1000_o,m1000_d,m1000,m2000_o,m2000_d,m2000,m4000_o,m4000_d,m4000,m8000_o,m8000_d,m8000,nerd_o,nerd_d,nerd,prior_model
2004,2004-05,275,Allan Houston,1352.0,1.3559115267075987,-0.5261663369717242,3.053895584998067,-0.6568019424711931,2.3970936425268743,2.624903508187972,-0.631536277609966,1.993367230578006,2.3644851618537834,-0.6222564176844351,1.7422287441693483,2.1141496934884634,-0.6356887340425144,1.478460959445949,1.8877966558534796,-0.663729891089267,1.2240667647642125,1.692958923801651,-0.6909961402804226,1.0019627835212284,1.8877966558534796,-0.663729891089267,1.2240667647642125,atomic_denominator
2004,2004-05,278,Stacey Augmon,1819.0,-1.0038152357151606,0.7322322027133739,-2.521477192273574,0.21057175295382757,-2.3109054393197463,-2.50658457463999,0.2426322773548007,-2.263952297285189,-2.3399873931527546,0.28176455874170747,-2.058222834411047,-2.0673771692776968,0.3300455071599484,-1.7373316621177484,-1.7576786906144672,0.3813337093151757,-1.3763449812992916,-1.4928448284399574,0.4241948117415079,-1.0686500166984494,-1.7576786906144672,0.3813337093151757,-1.3763449812992916,atomic_denominator
2004,2004-05,281,Scott Williams,371.0,-1.0058145432287318,1.111449703152776,-3.8091445852773416,3.0002419723162452,-0.8089026129610963,-3.1615736110282255,2.3876452130047445,-0.773928398023481,-2.637967908434667,1.958144766204243,-0.6798231422304242,-2.117795167355397,1.562611436795582,-0.5551837305598153,-1.6994612151068889,1.260452064411016,-0.4390091506958729,-1.4179461263210553,1.0620200446687882,-0.35592608165226713,-1.6994612151068889,1.260452064411016,-0.4390091506958729,atomic_denominator
2004,2004-05,283,Lindsey Hunter,3892.0,-0.8819040504110202,0.8418062147842431,0.20385270105039968,-0.13217331476201077,0.07167938628838891,-0.3659251436591098,0.1975846199686921,-0.1683405236904177,-0.6759529830401326,0.3902474859934124,-0.2857054970467202,-0.8978990617069944,0.5447821766792561,-0.3531168850277383,-1.001133600332102,0.6408944511085706,-0.3602391492235315,-1.0165357669484256,0.6833838849348106,-0.333151882013615,-1.001133600332102,0.6408944511085706,-0.3602391492235315,atomic_denominator
2004,2004-05,297,Alonzo Mourning,2639.0,-1.2207145621113544,2.917856625867457,0.6210461551637529,2.7905595576216387,3.4116057127853914,0.4179311326524208,2.527393858442909,2.94532499109533,0.1686907583707464,2.4379756949210805,2.606666453291827,-0.17392796558035553,2.4463133182062453,2.2723853526258897,-0.5369549731271802,2.5251639087416278,1.9882089356144474,-0.8372768127591617,2.6099350049354366,1.772658192176275,-0.5369549731271802,2.5251639087416278,1.9882089356144474,atomic_denominator
2004,2004-05,299,Glenn Robinson,246.0,0.7112315152255145,0.184546946964452,0.6817861139815544,-3.7504264162098746,-3.06864030222832,0.5287987939681731,-3.29587510822669,-2.767076314258517,0.5124693899731911,-2.8119745903175675,-2.2995052003443766,0.5466359920434289,-2.195765157512056,-1.649129165468627,0.5962675850225198,-1.5545207548310582,-0.9582531698085385,0.6284888276862572,-1.0095054455356467,-0.38101661784938945,0.5962675850225198,-1.5545207548310582,-0.9582531698085385,atomic_denominator
2004,2004-05,324,Anthony Peeler,809.0,-0.10355949277448218,-0.15021617652887642,0.2200771675640906,-2.8111398427374654,-2.591062675173375,-0.2027619408501996,-2.4292232828993265,-2.6319852237495263,-0.3459148075960916,-2.0865360683547665,-2.432450875950858,-0.38228129565527014,-1.6861075126472231,-2.068388808302493,-0.34064558097304326,-1.289149570784079,-1.6297951517571223,-0.2776885912894871,-0.9572916986441957,-1.2349802899336828,-0.34064558097304326,-1.289149570784079,-1.6297951517571223,atomic_denominator
2004,2004-05,339,Tom Gugliotta,2124.0,-0.6209466278974826,1.2115867540158436,-2.968081020243075,0.49163553311632446,-2.4764454871267505,-2.6494036049526954,0.5878276044331721,-2.0615760005195236,-2.294944360248004,0.6521502349495489,-1.642794125298455,-1.8710555709262022,0.7151885455761234,-1.1558670253500787,-1.4727705622306204,0.7736297863762054,-0.699140775854415,-1.1671323170955572,0.8243118252860464,-0.3428204918095108,-1.4727705622306204,0.7736297863762054,-0.699140775854415,atomic_denominator
2004,2004-05,353,Darrell Armstrong,2140.0,0.2933659051968752,0.4295465747429629,-0.013370166687039331,-0.3289832289087256,-0.34235339559576494,-0.4780762404739889,-0.08871254930363115,-0.56678878977762,-0.5512850040788233,0.004934499144406634,-0.5463505049344166,-0.4524188340184965,0.053595023119576646,-0.39882381089891983,-0.25811805422161355,0.07942252258627469,-0.17869553163533886,-0.06972175735106428,0.10293621041115036,0.03321445306008608,-0.25811805422161355,0.07942252258627469,-0.17869553163533886,atomic_denominator
2004,2004-05,358,Anfernee Hardaway,2168.0,-0.5331072733101091,-0.15036697317865844,-1.428592260429498,-0.6366029706437587,-2.0651952310732566,-1.6468003219768896,-0.5870911110490251,-2.2338914330259145,-1.659405444229887,-0.5242005050281306,-2.1836059492580175,-1.5593516654174406,-0.4468224147653726,-2.0061740801828134,-1.3707576197328069,-0.3850400806749001,-1.755797700407707,-1.154627558292367,-0.3623796511960845,-1.5170072094884515,-1.3707576197328069,-0.3850400806749001,-1.755797700407707,atomic_denominator
2004,2004-05,361,Clifford Robinson,4165.0,-0.3914639637568038,1.3549943597889764,0.6011039507971243,0.10531026976878233,0.7064142205659066,0.5064725064771654,0.23557197326285878,0.7420444797400241,0.37673083273543245,0.41802906064282574,0.7947598933782583,0.1844995105105001,0.6687124150749483,0.8532119255854483,-0.030647915290542112,0.9258453894203924,0.8951974741298503,-0.21657760053375402,1.1190749646171385,0.9024973640833844,-0.030647915290542112,0.9258453894203924,0.8951974741298503,atomic_denominator
2004,2004-05,363,Christian Laettner,2089.0,0.9556000547829956,1.5945011110047638,-2.0496867324432606,1.455467364335053,-0.5942193681082075,-1.5758461603215355,1.3607519711599272,-0.21509418916160827,-1.1419229210525952,1.3068838983163027,0.1649609772637075,-0.6593986025940323,1.2773818218997608,0.6179832193057285,-0.20929733440107742,1.278881518174548,1.0695841837734708,0.15681627346670834,1.2979922876115464,1.4548085610782548,-0.20929733440107742,1.278881518174548,1.0695841837734708,atomic_denominator
2004,2004-05,369,Charlie Ward,1071.0,-0.05045953780043666,0.1731430174755401,0.7335328875255271,1.5855216351192,2.319054522644727,0.21866584319132548,1.5555308494481324,1.774196692639458,0.021372188933880293,1.3485081550073121,1.3698803439411924,-0.0711148141277625,1.0253434432142394,0.954228629086477,-0.09022127995349712,0.6786002933596613,0.5883790134061642,-0.08591332903559777,0.3904945015596653,0.3045811725240675,-0.09022127995349712,0.6786002933596613,0.5883790134061642,atomic_denominator
2004,2004-05,383,Kendall Gill,975.0,-0.25882054718119796,0.9069027651068451,-1.5136419896083388,1.751871543480527,0.23822955387218814,-1.5814829872484055,1.5090036245929972,-0.07247936265540833,-1.4968986899338466,1.297397426244288,-0.19950126368955856,-1.3324641325198454,1.0815443941694975,-0.25091973835034787,-1.115009486865118,0.9116464510717177,-0.2033630357934002,-0.8841684221829964,0.8027676844260236,-0.08140073775697276,-1.115009486865118,0.9116464510717177,-0.2033630357934002,atomic_denominator
2004,2004-05,384,Calbert Cheaney,1237.0,-1.4665436762339041,0.14688101160479589,0.19123898126675032,0.5954077630956665,0.7866467443624168,-0.18646175545535287,0.3871137604491171,0.20065200499376423,-0.3981111559013879,0.26178361334622835,-0.13632754255515955,-0.6149290574127811,0.16951180618236705,-0.4454172512304141,-0.8415225493243855,0.107051920092815,-0.7344706292315706,-1.0599230990708668,0.05192600961544752,-1.0079970894554193,-0.8415225493243855,0.107051920092815,-0.7344706292315706,atomic_denominator
2004,2004-05,389,Toni Kukoc,3234.0,1.204424950253983,1.026465549925654,3.357202012556707,0.4832018734921706,3.840403886048877,3.0189717066190886,0.37141506227204096,3.3903867688911298,2.7431804573232976,0.3517152123626188,3.0948956696859167,2.405128159177486,0.3907262492567315,2.7958544084342174,2.043268518809812,0.4733703987250492,2.516638917534861,1.720897798857782,0.5661866757454945,2.287084474603277,2.043268518809812,0.4733703987250492,2.516638917534861,atomic_denominator
2004,2004-05,393,Rod Strickland,504.0,-1.5259374023322096,-0.04152199085067643,0.7424472644676541,-3.281695746085153,-2.5392484816174985,0.17733422782287142,-2.5786656096946503,-2.401331381871779,-0.20736666910884471,-2.0269332775542184,-2.234299946663063,-0.6114562808195189,-1.473627461701836,-2.0850837425213546,-0.9762606966993598,-1.0158646768349748,-1.9921253735343347,-1.246369570576572,-0.6996673565951275,-1.9460369271716995,-0.9762606966993598,-1.0158646768349748,-1.9921253735343347,atomic_denominator
2004,2004-05,397,Reggie Miller,5480.0,3.3137913713027687,0.05791044489964464,3.691913526983751,0.3947954482352326,4.086708975218984,3.3704557784479454,0.5177183464849413,3.8881741249328865,3.2290129527810305,0.5383813967214677,3.7673943495024984,3.1198119946786016,0.49834313506448835,3.61815512974309,3.0434919991689937,0.4072764902372448,3.4507684894062387,3.011213307040956,0.28345506160949624,3.294668368650452,3.0434919991689937,0.4072764902372448,3.4507684894062387,atomic_denominator
2004,2004-05,406,Shaquille O'Neal,9197.0,3.6499949467783943,2.8059584640628903,4.454470038510067,3.0243271450309654,7.478797183541032,4.180065330355475,2.862650415539944,7.0427157458954195,3.947149563777608,2.8109520000851496,6.758101563862757,3.712856794576917,2.7993674195521074,6.5122242141290245,3.5356833197327764,2.805273525212458,6.340956844945234,3.4380743636606645,2.8006796256758344,6.238753989336499,3.5356833197327764,2.805273525212458,6.340956844945234,atomic_denominator
2004,2004-05,436,Juwan Howard,4142.0,-0.29827251898026097,-0.5292814780851861,-0.5319091064349584,0.06270120164426118,-0.4692079047906972,-0.5160174898429812,-0.2271567170379452,-0.7431742068809264,-0.49347976460084875,-0.4162650948884008,-0.9097448594892495,-0.46698695595809503,-0.5845528343218422,-1.0515397902799373,-0.43644029291857456,-0.7060961844315343,-1.142536477350109,-0.4066602873518636,-0.7700176321888352,-1.176677919540699,-0.43644029291857456,-0.7060961844315343,-1.142536477350109,atomic_denominator
2004,2004-05,441,Lamond Murray,3069.0,0.3481972194337846,0.48900776126802326,-0.02006133785246672,0.12040287358667123,0.10034153573420451,-0.07999383602951282,0.21479502273698953,0.1348011867074767,-0.05631272135595229,0.23505627967492415,0.17874355831897187,-0.015910818176511105,0.22252067214222593,0.20660985396571482,0.02524561276178876,0.19596141594684952,0.2212070287086383,0.06897443116425635,0.17875046331003847,0.2477248944742948,0.02524561276178876,0.19596141594684952,0.2212070287086383,atomic_denominator
2004,2004-05,445,Wesley Person,1883.0,0.9316125318728087,-0.05193062729548087,1.0879193791556265,-2.0284688157626367,-0.9405494366070102,0.7335311092449883,-1.8192583309151833,-1.085727221670195,0.5967624293976259,-1.6360149748446622,-1.0392525454470363,0.5306112767902346,-1.392519091226369,-0.8619078144361344,0.5365073727725328,-1.1106789478683714,-0.5741715750958386,0.5957624552694564,-0.8434935120829348,-0.2477310568134784,0.5365073727725328,-1.1106789478683714,-0.5741715750958386,atomic_denominator
2004,2004-05,446,Lucious Harris,3336.0,-0.31355999959075487,-0.28943634604485147,0.6475063353823273,-1.8174313401978501,-1.1699250048155228,0.2512471253978217,-1.241803884628632,-0.9905567592308102,0.04906526740363081,-0.890762664574669,-0.8416973971710382,-0.10549986818939946,-0.6081622778185777,-0.7136621460079772,-0.21456105753660124,-0.42902044101537273,-0.643581498551974,-0.2930790868913136,-0.35006099018293446,-0.6431400770742481,-0.21456105753660124,-0.42902044101537273,-0.643581498551974,atomic_denominator
2004,2004-05,448,Bo Outlaw,589.0,-1.117385010926482,1.2936531428513844,-1.8888563466879813,4.550664529816447,2.661808183128466,-1.989813061888789,4.087750915063989,2.0979378531751998,-1.9989417455063305,3.69139285978132,1.6924511142749894,-1.9437267021663807,3.1907873227576182,1.2470606205912376,-1.8155260167725058,2.6225493240424274,0.8070233072699216,-1.6455757801597302,2.0784774510899466,0.4329016709302165,-1.8155260167725058,2.6225493240424274,0.8070233072699216,atomic_denominator
2004,2004-05,452,Vin Baker,499.0,-2.5375564147853673,0.6815681350391282,-4.380578674880057,-2.243114013901188,-6.623692688781245,-4.033450670344852,-1.8268541701028016,-5.860304840447654,-3.708773954155209,-1.3968860918317896,-5.1056600459869985,-3.358675027177721,-0.8772088130186129,-4.235883840196333,-3.061166506809707,-0.3933014867826262,-3.4544679935923335,-2.855976407995448,-0.04176101947895933,-2.8977374274744077,-3.061166506809707,-0.3933014867826262,-3.4544679935923335,atomic_denominator
2004,2004-05,458,Howard Eisley,3296.0,-0.7679530647527976,-0.1440023503727491,-0.1194855542516805,-1.9794397599911242,-2.0989253142428046,-0.542359882710002,-1.6252103974018224,-2.1675702801118244,-0.7078566826713456,-1.4004270353648565,-2.108283718036202,-0.8120929416976284,-1.1627249909345472,-1.9748179326321755,-0.8617741988916169,-0.9324802136225749,-1.7942544125141917,-0.8696434164831668,-0.7411059703906615,-1.6107493868738283,-0.8617741988916169,-0.9324802136225749,-1.7942544125141917,atomic_denominator
2004,2004-05,467,Jason Kidd,7758.0,2.874930568871415,0.5726206459708217,6.664813892399581,1.59457411389097,8.259388006290552,5.75201871229587,1.8548894160108733,7.606908128306744,5.115286830246993,1.9278938560268513,7.043180686273844,4.459632439940757,1.9016529903303447,6.361285430271101,3.8608239812875706,1.7878276412256429,5.6486516225132135,3.3890428535548596,1.5995800244850564,4.988622878039916,3.8608239812875706,1.7878276412256429,5.6486516225132135,atomic_denominator
2004,2004-05,468,Jon Barry,3685.0,0.7629614982393418,0.3020442901107666,2.425122568297963,1.005366775205863,3.430489343503826,2.0261929153648595,1.0895707305249713,3.115763645889831,1.7675269124585777,1.1205100564574668,2.8880369689160448,1.520178443179781,1.085741675157978,2.605920118337759,1.3017908994625678,0.9547112929206567,2.2565021923832242,1.114662689077771,0.7465721648851364,1.8612348539629076,1.3017908994625678,0.9547112929206567,2.2565021923832242,atomic_denominator
2004,2004-05,673,Alan Henderson,3201.0,-0.4125558502364852,1.0375444659780713,-1.3044190623310559,1.1973903689024084,-0.10702869342864751,-1.2625042642063513,0.8964583016614642,-0.3660459625448871,-1.2136605581235833,0.708651005409537,-0.5050095527140464,-1.1220035258546255,0.580684425335669,-0.5413191005189565,-0.976240008148887,0.544487539791054,-0.431752468357833,-0.8095174089986723,0.5763609259090632,-0.23315648308960912,-0.976240008148887,0.544487539791054,-0.431752468357833,atomic_denominator
2004,2004-05,677,Eric Williams,3322.0,-1.1943055134810252,0.06406527252399996,1.0770276009432966,1.955473379080838,3.0325009800241345,0.5349078157891932,1.8602965769414426,2.3952043927306357,0.1361251783565245,1.7099975428965188,1.8461227212530433,-0.28960439683096395,1.460476100334355,1.170871703503391,-0.6740236572440802,1.1200151373059115,0.4459914800618313,-0.9590542512558528,0.7418389351559593,-0.21721531609989342,-0.6740236572440802,1.1200151373059115,0.4459914800618313,atomic_denominator
2004,2004-05,682,Bob Sura,5276.0,0.5939592870252096,0.29677010487869215,1.0603123650477577,-0.2871289864817705,0.7731833785659872,0.6147734558736396,-0.2054452689418821,0.40932818693175754,0.4253691383029959,-0.145835776096515,0.2795333622064809,0.3440964045799739,-0.08342714580217969,0.26066925877779423,0.3663531428615985,-0.02281316652467219,0.3435399763369263,0.4305258047169352,0.02699261190742236,0.45751841662435755,0.3663531428615985,-0.02281316652467219,0.3435399763369263,atomic_denominator
2004,2004-05,686,Antonio McDyess,6282.0,0.15624026883652503,1.182030772103462,-1.9214148170739878,1.812083266066488,-0.1093315510074997,-1.5072502792409328,1.355856150403132,-0.1513941288378009,-1.1693005552945936,1.0861133354496395,-0.08318721984495414,-0.8047947948529921,0.8928546396003553,0.08805984474736317,-0.47701864791989257,0.8203380941236087,0.3433194462037161,-0.23194180083656907,0.8463343513717614,0.6143925505351924,-0.47701864791989257,0.8203380941236087,0.3433194462037161,atomic_denominator
2004,2004-05,688,Michael Curry,513.0,-1.437521390636678,0.6374744409812059,-5.388082073231738,1.785117532712883,-3.6029645405188546,-4.965291099650306,1.5082408453337959,-3.4570502543165107,-4.40286878247801,1.251539805005263,-3.151328977472747,-3.672135803778081,0.9717126502215744,-2.7004231535565064,-2.943418758608664,0.7398955165199101,-2.203523242088754,-2.366884269591478,0.589880911229905,-1.7770033583615727,-2.943418758608664,0.7398955165199101,-2.203523242088754,atomic_denominator
