player_id,poss_season_proxy,nerd_v1_o,nerd_v1_d,nerd_v1,nerd_v1_imputation_sd,prior_v1_o,prior_v1_d,nerd_atomic_o,nerd_atomic_d,nerd_atomic,nerd_atomic_imputation_sd,prior_atomic_o,prior_atomic_d,nerd_atomic_raw_o,nerd_atomic_raw_d,nerd_atomic_raw,nerd_atomic_raw_imputation_sd,prior_atomic_raw_o,prior_atomic_raw_d,player_name,team_abbr,previous_candidate_o,previous_candidate_d,previous_candidate,atomic_minus_v1,atomic_minus_raw,canonical_salvage_minus_previous
1629674,4802.775000000005,0.06911945744007571,4.992867373333547,5.0619868307736215,0.0007396819694383027,1.076373884205669,2.4103102003688317,0.1704710396334978,4.797073472913594,4.967544512547091,0.0007241995448530171,0.6135311090723367,2.1868060917096055,0.20286712528604225,4.735445583020462,4.938312708306503,0.0007256710781879656,0.6696237185556101,2.0226131688540194,Neemias Queta,BOS,1.6882445434873856,3.343784381362103,5.032028924849489,-0.09444231822653038,0.029231804240588133,0.02995790592413261
1628389,5831.075000000002,0.48336685541701474,4.592880585290042,5.076247440707059,0.0016807724886673822,1.7231854258739867,1.513400945773525,0.5917446797426886,4.365854857422984,4.957599537165672,0.0018715206108585838,1.3593258358564915,1.333170329244104,0.49120186968174184,4.287328252701377,4.778530122383119,0.0018443864084820832,1.367289013295294,1.3011230653819594,Bam Adebayo,MIA,1.4858156847716364,2.7881747852875507,4.2739904700591875,-0.11864790354138677,0.17906941478255334,0.8022569706478713
1628374,3600.033333333331,3.9970823776868385,1.3625840810359022,5.3596664587227405,0.00286952310023965,3.492014294905465,0.38150563719972086,3.7492683493501695,1.1967180648699745,4.945986414220144,0.002876989303489142,2.3620609173609157,-0.08769335750137144,3.710409363524314,1.0861770631060457,4.79658642663036,0.0028785574083264,2.427839656375411,-0.07308988505082571,Lauri Markkanen,UTA,2.580955931280039,1.092547454978166,3.673503386258205,-0.41368004450259654,0.149399987589784,1.6861630724645353
203500,1826.1583333333328,1.5111886742237985,3.888210385560632,5.39939905978443,0.0008867838350559388,1.4129226465607494,1.0651698391224669,1.4290170122287023,3.446670911367689,4.875687923596391,0.0009273278686613828,0.9609687938416507,0.2667505649209374,1.4013860453679183,3.515235412789072,4.916621458156991,0.0008944695030498969,0.9939325191994578,0.24011623526938858,Steven Adams,HOU,1.0434328585596533,1.299926508201764,2.343359366761417,-0.5237111361880391,-0.040933534560600116,3.0560396930230125
1626157,5710.570833333337,3.0400093629202214,1.9167087428820238,4.956718105802245,0.005319403062358426,2.706038754119141,1.4236592587168624,3.053925296361081,1.662439220978645,4.716364517339727,0.005378498949527971,2.1459249759623016,0.9301781740024998,3.0058337780818447,1.6633383673279725,4.669172145409818,0.005347187952435868,2.1711037503961497,0.8834193803373229,Karl-Anthony Towns,NYK,3.569325396112307,1.3064843109317845,4.875809707044091,-0.24035358846251764,0.047192371929908994,0.08090839875815359
203954,3001.5958333333365,2.637095323656175,1.7640063866123725,4.401101710268547,0.0031976886593236315,2.6760487997139175,0.3540434285109616,2.776775868017575,1.9361111943156437,4.712887062333218,0.0031887548888501413,2.5619642288833986,0.7845821525952316,2.7755402902647193,2.000709668947603,4.776249959212324,0.003192150011607516,2.6665128817573445,0.8109094041128134,Joel Embiid,PHI,2.3001107517667934,1.417925894131928,3.7180366458987213,0.3117853520646712,-0.06336289687910579,0.6830650643698255
1630549,2860.3708333333307,0.9683339639396575,3.26888417220135,4.237218136141008,0.0026063846852480144,1.387785697586021,0.9771659876286585,1.1292752673530657,3.5453325582403084,4.674607825593373,0.0023168859929318044,1.8262766738245515,1.7636126410971467,1.208283539214638,3.5695039351731763,4.7777874743878135,0.0023384836864850382,1.9308917140385977,1.8597211943902012,Day'Ron Sharpe,BKN,0.5271089605779782,2.0878201553936044,2.6149291159715826,0.437389689452365,-0.1031796487944403,1.6222890201694256
1630532,2547.5083333333323,2.9721087764470475,1.756180683310734,4.728289459757782,0.013381577434395539,1.7950471225217002,-0.43999804749762034,2.6330248326018224,1.9535668325705697,4.586591665172393,0.01340733316454839,1.3856121659058724,-0.14811366345487423,2.7929835808837153,1.9064610742823285,4.699444655166044,0.01339105529580915,1.5005591657213186,-0.18017330597321668,Franz Wagner,ORL,2.012415610070139,2.26840397000444,4.28081958007458,-0.14169779458538923,-0.11285298999365079,0.4474698796832026
201142,7015.062499999979,3.716597170750923,0.8982869092727703,4.6148840800236925,0.010947589034226313,3.893253649627718,0.4381407707010858,3.4682306612280676,1.118216706353788,4.586447367581856,0.010868740807964409,2.717618455514724,0.9260631349129386,3.487210607731541,1.2141425791580258,4.701353186889568,0.0108641768433453,2.7056982248289083,0.994812995772079,Kevin Durant,HOU,3.2007396998902538,0.5587426389046145,3.7594823387948684,-0.02843671244183632,-0.11490581930771171,0.8554017412288242
1629057,2516.0541666666695,0.189898977342419,3.1345264458566247,3.324425423199043,0.0012967260276552997,0.6915092316878532,2.0045064436365605,1.0190252359979732,3.558039260436278,4.577064496434251,0.0012401756787299614,1.878877948973836,2.5746512346585315,1.0491564277852097,3.605496914347195,4.654653342132404,0.001367370248873867,1.9393904660108656,2.6736239764501137,Robert Williams III,POR,0.9568818598841007,2.2783234719322016,3.235205331816302,1.252639073235208,-0.07758884569815283,0.089220091382741
1630595,5335.958333333324,4.23502122357615,0.765462793927388,5.000484017503539,0.00948310756605809,3.584934506316873,0.7200922458327021,3.9832091991977583,0.49650477323049225,4.479713972428251,0.009714107818807934,2.6271869360959434,0.6051538765095387,4.021332903051046,0.48679447771566053,4.508127380766707,0.00990100682655352,2.6663898366982854,0.5705651194284066,Cade Cunningham,DET,2.283148211330036,1.4632132104277424,3.7463614217577783,-0.5207700450752881,-0.02841340833845596,1.254122595745761
202331,2837.579166666665,1.2131223504103306,2.8283929583913405,4.041515308801671,0.0015033943423133674,2.2306282478772164,1.5633092461011826,1.4027668438067722,3.0494215586820776,4.452188402488849,0.0015222106861246744,2.4699653589692674,2.14488135707736,1.4118377863378546,3.041025310174253,4.452863096512108,0.0015280876021472687,2.5634110070955596,2.2192316845404405,Paul George,PHI,1.61778928323418,2.491084306832024,4.108873590066204,0.4106730936871781,-0.0006746940232593701,-0.06735828126453303
1626164,5278.350000000007,4.885612173386713,0.13461826024061105,5.020230433627324,0.003144244444512535,3.444895458183403,-0.35327415488458674,4.269767588297004,0.15725267188881958,4.427020260185824,0.003112578326594914,1.99543688528169,-0.19325753781611307,4.346793846253265,0.18655892093949136,4.5333527671927545,0.0030628291109144608,2.0563872647876202,-0.179958953149583,Devin Booker,PHX,3.1404424155118145,-0.21375400564950042,2.9266884098623143,-0.5932101734415003,-0.10633250700693075,2.0935420237650098
1630163,4960.508333333331,5.983620736381708,-1.0378624346764673,4.945758301705239,0.00813856544444911,3.5828789733410678,0.41976484763698846,5.705433617234912,-1.3910903968026151,4.314343220432297,0.00815140619110721,2.619839932840788,-0.24575201510377256,5.7771220097420635,-1.4159706107895649,4.361151398952499,0.008151901324408076,2.6808238224245393,-0.26763895837440976,LaMelo Ball,CHA,3.578837121106378,-0.36808008981299417,3.2107570312933835,-0.6314150812729418,-0.04680817852020169,1.7350012704118556
1630194,2246.6958333333323,0.9180256773136088,2.8114568241780904,3.7294825014916997,0.018515359209217045,1.986001599440915,2.2342965682594462,1.1023039619980575,3.1705355128702477,4.272839474868303,0.01852503911353184,2.0289796815421193,3.1282037448372866,1.1576204127185463,3.2719676008282823,4.429588013546829,0.01851503121330848,2.1844675052946,3.4002781331346763,Paul Reed,DET,1.4446553294783944,3.3224814018323765,4.767136731310771,0.5433569733766035,-0.15674853867852612,-1.0376542298190712
203076,1564.0749999999991,1.0705514876703655,3.8997770833678125,4.970328571038178,0.0023740246430030134,1.653278896556488,2.8541707376252266,0.8286444043022565,3.4402057473762966,4.268850151678553,0.0023521128211011783,0.8753063541673727,2.061023014988543,0.8250064941350465,3.5499585072668602,4.374965001401906,0.0022876462259574285,0.9537772928826179,2.3496234421548468,Anthony Davis,DAL,1.416663475103918,2.9798305215150793,4.3964939966189975,-0.7014784193596251,-0.10611484972335283,0.5738345744191804
1642270,5243.220833333324,1.628003644275425,2.075960704138873,3.7039643484142966,0.0029508633138627723,2.4767073217295645,1.3268863450652175,2.030175996697114,2.2226568133083484,4.252832810005463,0.002884387512757542,2.562470864011259,1.3442854257535033,2.038744178871832,2.1442286141005305,4.182972792972363,0.0029844146515180347,2.543093287640627,1.2299215380966233,Donovan Clingan,POR,2.436487018902146,3.0262643229267026,5.462751341828849,0.5488684615911668,0.06986001703310052,-1.7587869934145521
1627783,5060.8791666666675,2.0474967615695765,2.2862745723871276,4.3337713339567046,0.002418123831291207,1.7639841113035013,0.7736662784408048,1.8161127243881083,2.2832222661585284,4.099334990546636,0.00242239857204355,0.9961788297587795,0.6126531475191043,1.8493963385910583,2.237150288531173,4.08654662712223,0.002393582773092557,1.0448219540828447,0.6377772152185612,Pascal Siakam,IND,2.308878283576242,1.3465249641037746,3.6554032476800167,-0.23443634341006891,0.012788363424405702,0.6783680862766879
203497,5951.233333333337,-1.7965199630802349,6.194282150709128,4.397762187628894,0.007951188417156311,1.3244388986854085,2.5878735328070825,-1.9231332225084021,6.00979569611685,4.086662473608448,0.007968104262124848,0.5715479686211128,2.0956317934677515,-1.9213118952079113,6.01942316989408,4.098111274686169,0.00799430277650005,0.6261701488271327,2.026057476736287,Rudy Gobert,MIN,-0.08667810283058344,4.37112172987782,4.284443627047237,-0.3110997140204459,-0.011448801077721171,0.11331856058165712
1628369,1237.0249999999992,2.9247473552629475,1.4969846672768017,4.421732022539749,0.003381321816270713,2.413074296386538,0.7027922633902083,2.776339374851982,1.2420480061953927,4.018387381047374,0.0033470064162931475,2.0710093936637306,0.24026744788139295,2.890388039505796,1.0597452421407536,3.9501332816465506,0.003373737448360794,2.3998095110644835,-0.21830112638161459,Jayson Tatum,BOS,3.0390351204759876,0.8063029423551363,3.845338062831124,-0.40334464149237537,0.06825409940082316,0.5763939597086254
1630700,6298.987500000012,1.788993888582371,2.266865046735177,4.0558589353175485,0.006408838778405595,1.0899915791972932,1.5005438559626652,1.7031830903199459,2.2931115489571345,3.996294639277081,0.005701325195476447,0.5104861243029866,1.5554173158197133,1.68308214901452,2.231921980213074,3.9150041292275946,0.006409929671765512,0.5445078008082638,1.4255472856793174,Dyson Daniels,ATL,0.46836744264331703,2.076679503493901,2.545046946137218,-0.059564296040467646,0.08129051004948629,1.5108119891803304
1631217,4680.558333333334,0.7306740867661462,3.5234106300057038,4.254084716771848,0.001981413717810605,1.1815076521737122,1.4303226691460245,1.0172290620062763,2.9491845146131745,3.9664135766194506,0.0019444149313945934,0.7541617327886544,0.48305438314102445,1.0134898831689811,2.9762177577202307,3.989707640889212,0.0019373283480863038,0.7917857472525284,0.4819961363521395,Moussa Diabaté,CHA,1.64761064770747,1.2291476848572156,2.8767583325646857,-0.28767114015239725,-0.02329406426976144,1.3773263842071621
1630559,4307.083333333333,3.3579808015157866,0.3738931105131179,3.7318739120289037,0.006698126451789258,3.372451061148814,-0.31712966131788173,3.4470496136539266,0.47861513407286094,3.925664747726787,0.006037927084570864,3.434291339873037,-0.2167352347451659,3.4279487500169936,0.4625842609242138,3.890533010941207,0.006420849577196352,3.459317134757895,-0.2077874148673854,Austin Reaves,LAL,3.1461833322485706,0.29455223889009263,3.440735571138663,0.19379083569788325,0.0351317367855799,0.2911383408902406
1628436,3585.4916666666677,-0.37627856854377084,3.8679922692632673,3.4917137007194965,0.0010888953638840554,0.5661784657547786,1.4814492316469956,0.09996377774157092,3.8002420252782594,3.900205803019829,0.0010893650672117018,1.3048779707039326,1.6101573383821424,0.10989197151656675,3.8054637106837332,3.9153556822002997,0.001091393485655045,1.3696517462563267,1.586120998565122,Luke Kornet,SAS,1.706711676435358,2.6748489536608484,4.381560630096207,0.4084921023003325,-0.015149879180470727,-0.8898469293767102
1630188,2688.762499999997,3.0216031629450435,1.0244766657241238,4.046079828669168,0.0008451579209945142,1.2600380875031796,0.8915657510965955,2.8985359459347615,0.9643977060249778,3.8629336519597386,0.0008790770179979664,1.068899671349032,1.148035681361386,2.9239522928235058,0.956035231541162,3.879987524364668,0.0008618379434763899,1.1051215704032047,1.1355735638032494,Jalen Smith,CHI,0.9470756223081682,1.7438332267748362,2.690908849083004,-0.18314617670942912,-0.017053872404929393,1.3551709795861635
1628384,5455.908333333336,1.4234666828278464,2.3340852634721694,3.7575519463000147,0.001874797141760033,1.512207671945212,0.7336578189143785,1.4123224382087751,2.4481613148100223,3.860483753018797,0.0018740779346642176,1.115939447430038,0.6997522534513368,1.4250940198426785,2.4004572806677937,3.8255513005104715,0.0018929815524792446,1.1229632426575515,0.6938848023594446,OG Anunoby,NYK,1.1507467791893462,2.551237987724872,3.7019847669142183,0.10293180671878233,0.03493245250832544,0.05556717938579636
1628368,5572.454166666668,4.4558402110691375,-0.5207088515017002,3.935131359567437,0.0010424048861768416,2.4481687762697817,-0.17212819877011548,4.294255095042489,-0.4512215881641429,3.8430335068783466,0.0010284142399878073,1.9091136049786668,-0.025977630182668604,4.282738489243691,-0.42350025857801715,3.8592382306656736,0.0010314706503472795,1.9329785271482594,-0.019810825311729327,De'Aaron Fox,SAS,2.5181840887189426,0.8282154811988253,3.346399569917768,-0.09209785268909032,-0.01620472378732707,0.5887317896496689
1630578,5926.474999999995,1.8444417639635513,2.811884680919784,4.6563264448833355,0.004141835217793542,2.468104172079471,1.5718152831800047,1.437825017249465,2.3967523655314062,3.8345773827808713,0.00400618690665965,0.8743140414827706,0.8982485992574686,1.4131857472404408,2.3792706629376474,3.792456410178089,0.004165034067634487,0.9084036557828078,0.8355415810490893,Alperen Sengun,HOU,1.9408873967012965,1.0279358107001744,2.9688232074014707,-0.8217490621024641,0.04212097260278247,1.6875032374818648
201950,3837.5875000000033,2.5693688308555624,1.0828365956332076,3.652205426488771,0.018069106692812746,2.876029109731029,-0.4663781301589977,2.46907370232636,1.3435212143624526,3.8125949166888136,0.018070717239615893,2.524311665042201,0.2578292094518351,2.388606213801295,1.3416736446457869,3.7302798584470827,0.01807622500843337,2.6052287329955766,0.23682376243686848,Jrue Holiday,POR,2.203779613858516,1.5576121492835169,3.761391763142033,0.16038949020004267,0.08231505824173091,-0.10918633665326194
1630567,6621.816666666654,1.7289360661601432,2.3186208870891445,4.0475569532492885,0.0034942930339695393,1.6233666993987086,1.7574117845231332,1.6421869510013412,2.1577685269554454,3.7999554779567872,0.0035531309806044087,1.1498476359427636,1.3839452252167477,1.7019002403744967,2.02606910292126,3.7279693432957566,0.0035465890392987797,1.1549933430868102,1.2902368903167738,Scottie Barnes,TOR,1.2148770795328367,2.231659488909583,3.44653656844242,-0.24760147529250132,0.07198613466103065,0.6010203848068687
1631221,5681.341666666667,2.150220894068629,2.024770616503445,4.174991510572073,0.004028985500831774,2.434515687759495,0.5971750142336665,1.8475563385775016,1.8992601725152185,3.74681651109272,0.003996667013443771,1.5908032824722098,0.6674914334736737,1.7998109133741589,1.771732948728038,3.5715438621021973,0.004529762208486659,1.5947402665831143,0.578357681194384,Collin Gillespie,PHX,1.1127711783824856,0.8171257014997896,1.9298968798822753,-0.4281749994793529,0.17527264899052275,2.2450946306897976
1642349,3608.824999999999,1.4345240048817425,2.1313838239358924,3.5659078288176347,0.0006192575527084889,1.1948177968762406,0.09846312590666254,1.5233113191231686,2.222971814268547,3.746283133391716,0.0005958108054126726,1.3244541136507189,0.520740499688055,1.4988362826184554,2.2144976507513574,3.7133339333698125,0.0005921541153509709,1.3640099986297762,0.5299104236569874,Ajay Mitchell,OKC,1.911078605202394,3.0309398114358177,4.942018416638212,0.18037530457408124,0.03294920002190338,-1.3761105878205773
1628386,3936.5541666666686,1.1441319512006323,2.50253079008283,3.6466627412834627,0.004848692761639826,1.2573349507582576,1.721648809384123,0.9875464619572115,2.7218833084917518,3.7094297704489634,0.004775356879565556,0.47054410672899893,2.4417662895523313,0.9638118386249938,2.7670486535909613,3.7308604922159554,0.004831757124403879,0.5296259083634502,2.4238686748310814,Jarrett Allen,CLE,0.8099698046670789,2.9545019399697208,3.7644717446367997,0.0627670291655007,-0.02143072176699201,-0.117809003353337
203939,2246.5708333333328,0.2255226337867661,2.8630011053694857,3.0885237391562526,0.0032494029580746814,-0.9136828158488508,1.7994650102106209,0.7668072754393431,2.925957360008208,3.6927646354475514,0.0032229403278575723,0.10075203961150556,2.255775848711498,0.7552977378253053,3.114738920456902,3.8700366582822063,0.003187257668586087,0.11974707244470463,2.403400878332071,Dwight Powell,DAL,0.6421112050213285,3.120243700589849,3.7623549056111774,0.6042408962912988,-0.17727202283465493,-0.6738311664549248
2544,5059.04166666667,2.367409064340975,1.5564408960055574,3.9238499603465313,0.004109746159568021,3.1282127176304027,1.1475242102165841,2.0489244753583926,1.625721687010905,3.674646162369297,0.0037045226361309734,2.2065534952753443,1.3795881602998428,2.038568314628488,1.6822438262594919,3.720812140887979,0.004208706216991744,2.253522632854152,1.4386213215276515,LeBron James,LAL,2.517173268629293,1.6865924030781785,4.203765671707472,-0.24920379797723413,-0.04616597851868187,-0.2799157113609403
1630193,5506.804166666672,1.224215111137836,2.805437311518669,4.029652422656505,0.001524612527182867,2.630698062726723,0.5405689173388807,0.9537491138829901,2.6458306121108377,3.599579725993828,0.0015095730073430658,1.806428554012127,0.5843775395287912,0.9198786574136847,2.65153041121429,3.571409068627974,0.0015074258739198889,1.8008915994507158,0.5879846951336954,Immanuel Quickley,TOR,1.4675390359169578,1.0641074823547183,2.531646518271676,-0.4300726966626769,0.028170657365854,1.4980059043848288
204001,1922.2291666666658,1.8891246400408797,1.7504677810268148,3.6395924210676944,0.0034558025029280625,2.205744255279461,1.594972391910517,1.9397681182141526,1.6464753686173161,3.586243486831468,0.0034403508978543213,2.3854092759724517,1.4795979038847888,2.0656179615531474,1.8034661701919195,3.869084131745067,0.0034586961031037745,2.596643233022028,1.649573325374246,Kristaps Porziņģis,GSW,2.1039493685703876,1.1560885877727607,3.2600379563431483,-0.05334893423622633,-0.2828406449135987,0.3795544647245461
1628973,6365.308333333323,3.598587396742422,0.314064534441347,3.912651931183768,0.00378151249984108,3.948702315980254,-0.3799069841258816,3.409266779125558,0.17038320106695745,3.5796499801925163,0.003799477490223326,3.310551499293933,-1.0708302515070327,3.424875940718073,0.20116790964271797,3.6260438503607917,0.0038107093893182567,3.292700717023324,-1.0130980340896745,Jalen Brunson,NYK,4.071447475566856,-1.422243175368421,2.649204300198435,-0.33300195099125185,-0.04639387016827534,1.263447630985333
1629661,4060.1750000000043,2.5676967207312638,1.1317971858513156,3.6994939065825796,0.0017675436242090656,1.373715876954813,0.028996386883145375,2.4421747009429717,1.0759769673871147,3.5181516683300877,0.0020435802480820928,0.702972579288428,-0.41689689604744284,2.4584931879520973,1.083487011919454,3.5419801998715514,0.0020077375440256937,0.7420762213986108,-0.4338799400010563,Cameron Johnson,DEN,1.7723920151226011,-0.03831103564606653,1.7340809794765346,-0.18134223825249185,-0.023828531541463693,1.965412927106045
1641744,709.0708333333337,1.0679234054946571,3.5738541837335385,4.641777589228196,0.000395065369405577,0.7857634775724085,2.424059466668536,0.5075993002407582,2.9705627027925563,3.478162003033315,0.00039347750699120806,-0.3856376221249862,1.4833220193966803,0.2982395349207701,3.82929361130004,4.12753314622081,0.00040600663153570827,-0.6097652124955962,2.5083325952674103,Zach Edey,MEM,0.47487144698523626,2.66705128967886,3.141922736664096,-1.1636155861948811,-0.6493711431874951,1.4998548525641002
203994,2715.8791666666675,-0.13923910354865374,3.853054656329403,3.71381555278075,0.013189425692228975,0.18969549246501616,2.7962391421112374,-0.2269573817204178,3.6646526807039748,3.4376952989835567,0.013181525548397535,-0.39802417477308816,2.6030378231016216,-0.26632920171252616,3.893005742105552,3.6266765403930266,0.013184292113277625,-0.3816009734276612,2.767719190703295,Jusuf Nurkić,UTA,-0.4367558579443278,4.479293824563234,4.042537966618906,-0.2761202537971932,-0.1889812414094698,-0.32872241383815615
1629660,846.5375000000001,4.466235554241772,-0.6077034059079303,3.858532148333841,0.008537195746600845,5.3169286279956625,-0.4552802388204373,3.5462607395547017,-0.11486011570785577,3.4314006238468457,0.008958806760170055,3.54223617141843,0.4084925371699487,4.105973534020142,-0.10868026140308647,3.997293272617056,0.00926706927827172,4.536459759097164,0.38071765028658633,Ty Jerome,MEM,3.6379392875585657,-0.6712922056773797,2.966647081881186,-0.4271315244869953,-0.5658926487702103,0.8918850664526552
1630529,3928.6916666666616,-0.07116521985272996,3.4305524153043243,3.359387195451595,0.0019095665788551525,-0.33162869452174404,1.396367092863569,0.00404626701316315,3.41096888777477,3.4150151547879326,0.001851144166103091,-0.12729524301786146,1.345243890744739,-0.010624540564971476,3.3759403532837786,3.365315812718807,0.001882293842032874,-0.07018841938876784,1.3023343936230503,Herbert Jones,NOP,0.16726853849274764,2.5885603706712015,2.755828909163949,0.055627959336337796,0.04969934206912541,0.6035582862876456
